,Cylinders,Displacement,Horsepower,Weight,Acceleration,Model Year,USA,Europe,Japan
6,1.447485905576741,2.1675554334756,2.3383949302858493,1.662058582954442,-1.892720356880386,-1.2699350561099187,0.7666819268878691,-0.5172721640611787,-0.4335163273679446
99,-0.8380181558602185,-0.7197221757956569,-0.6774789050360871,-0.24709118263588944,1.5270662504087036,1.0817965292788234,0.7666819268878691,-0.5172721640611787,-0.4335163273679446
76,0.3047338748582612,0.25419534613763267,-0.2841040569506172,-0.035612536631085275,0.4090590903334245,1.0817965292788234,0.7666819268878691,-0.5172721640611787,-0.4335163273679446
60,-0.8380181558602185,-0.5387286540204438,-0.5026456392203227,-0.6116289591745574,1.55994881394033,1.0817965292788234,0.7666819268878691,-0.5172721640611787,-0.4335163273679446
80,-0.8380181558602185,-0.5387286540204438,-0.590062272128205,-0.1653038609765729,0.2775288362069209,1.0817965292788234,0.7666819268878691,-0.5172721640611787,-0.4335163273679446
90,0.3047338748582612,0.19386417221256166,-0.39337484808546996,0.5590981308630878,0.6063544715231802,1.0817965292788234,0.7666819268878691,-0.5172721640611787,-0.4335163273679446
68,-0.8380181558602185,-0.7197221757956569,-0.34966653163152883,-0.4515594867841808,0.08023345501716588,1.0817965292788234,-1.286930377276066,-0.5172721640611787,2.2759607186817092
51,-0.8380181558602185,-1.0644717410817772,-0.9397288037597338,-1.0018713225204392,1.55994881394033,-0.09406926341554768,-1.286930377276066,1.9074411049755962,-0.4335163273679446
27,1.447485905576741,0.9954069115027911,2.1198533480161434,1.6947735116181688,-0.4130049979572221,-1.2699350561099187,0.7666819268878691,-0.5172721640611787,-0.4335163273679446
18,-0.8380181558602185,-0.909334436703023,-0.5463539556742638,-0.9364414651929859,-0.08417936264096346,-1.2699350561099187,-1.286930377276066,-0.5172721640611787,2.2759607186817092
56,-0.8380181558602185,-0.961046871495941,-0.9397288037597338,-1.1409097693412773,1.8887744492565886,-0.09406926341554768,0.7666819268878691,-0.5172721640611787,-0.4335163273679446
63,0.3047338748582612,0.19386417221256166,-0.17483326581576442,0.7962813636751057,0.4090590903334245,1.0817965292788234,0.7666819268878691,-0.5172721640611787,-0.4335163273679446
74,0.3047338748582612,0.4093326505163868,-0.2841040569506172,0.9925709356574653,0.7378847256496832,1.0817965292788234,0.7666819268878691,-0.5172721640611787,-0.4335163273679446
1,1.447485905576741,1.2712065637316874,1.1364162278024688,0.8897525884286103,-1.0706562685897394,-1.2699350561099187,0.7666819268878691,-0.5172721640611787,-0.4335163273679446
61,1.447485905576741,1.7021435203393376,1.6827701834767326,1.6281752639812967,-0.8404783238683586,1.0817965292788234,0.7666819268878691,-0.5172721640611787,-0.4335163273679446
42,1.447485905576741,1.5556249550927366,1.4642286012070271,2.3642611589151454,-1.0706562685897394,-0.09406926341554768,0.7666819268878691,-0.5172721640611787,-0.4335163273679446
41,1.447485905576741,0.9954069115027911,0.8086038543979105,1.3606138831243897,-0.5774178156153514,-0.09406926341554768,0.7666819268878691,-0.5172721640611787,-0.4335163273679446
4,1.447485905576741,0.8575070853883431,0.590062272128205,0.6046653529304212,-1.399481903905998,-1.2699350561099187,0.7666819268878691,-0.5172721640611787,-0.4335163273679446
17,0.3047338748582612,-0.021604306091263483,-0.6119164303551755,-0.4024870937885909,0.4090590903334245,-1.2699350561099187,0.7666819268878691,-0.5172721640611787,-0.4335163273679446
40,1.447485905576741,1.2798253028638404,0.8741663290788221,1.4283805210706806,-0.4130049979572221,-0.09406926341554768,0.7666819268878691,-0.5172721640611787,-0.4335163273679446
38,1.447485905576741,1.2712065637316874,1.1364162278024688,1.492641988088715,-0.9062434509316101,-0.09406926341554768,0.7666819268878691,-0.5172721640611787,-0.4335163273679446
5,1.447485905576741,1.9520869551717748,1.857603449292497,1.6468695089319976,-1.5638947215641275,-1.2699350561099187,0.7666819268878691,-0.5172721640611787,-0.4335163273679446
91,-0.8380181558602185,-0.90071569757087,-0.6556247468091166,-0.8324547276547121,0.5734719079915539,1.0817965292788234,-1.286930377276066,1.9074411049755962,-0.4335163273679446
59,-0.8380181558602185,-0.909334436703023,-1.2893953353912626,-0.7915610668250538,2.8752513552053647,1.0817965292788234,-1.286930377276066,1.9074411049755962,-0.4335163273679446
0,1.447485905576741,0.9006007810491081,0.3715206898584994,0.6689268199484557,-0.9062434509316101,-1.2699350561099187,0.7666819268878691,-0.5172721640611787,-0.4335163273679446
34,0.3047338748582612,0.19386417221256166,-0.17483326581576442,0.5929814498362332,0.2446462726752952,-0.09406926341554768,0.7666819268878691,-0.5172721640611787,-0.4335163273679446
28,1.447485905576741,0.8747445636526491,1.7483326581576442,2.1037101199147514,1.2311231786240713,-1.2699350561099187,0.7666819268878691,-0.5172721640611787,-0.4335163273679446
50,-0.8380181558602185,-0.7455783931921159,-0.5026456392203227,-0.9446201973589176,-0.24859218029909277,-0.09406926341554768,-1.286930377276066,1.9074411049755962,-0.4335163273679446
11,1.447485905576741,1.1850191724101573,1.027145436667616,0.7916078024374305,-2.2215459921966447,-1.2699350561099187,0.7666819268878691,-0.5172721640611787,-0.4335163273679446
35,0.3047338748582612,0.4093326505163868,-0.2841040569506172,0.46445851580016434,0.2446462726752952,-0.09406926341554768,0.7666819268878691,-0.5172721640611787,-0.4335163273679446
23,-0.8380181558602185,-0.7024846975313509,0.0,-0.81492887301343,-0.7418306332734808,-1.2699350561099187,-1.286930377276066,1.9074411049755962,-0.4335163273679446
52,-0.8380181558602185,-0.9869030888924001,-0.8086038543979105,-1.0123868353052083,-0.08417936264096346,-0.09406926341554768,-1.286930377276066,1.9074411049755962,-0.4335163273679446
10,1.447485905576741,1.5556249550927366,1.2456870189373215,0.7378618482041653,-1.5638947215641275,-1.2699350561099187,0.7666819268878691,-0.5172721640611787,-0.4335163273679446
31,-0.8380181558602185,-0.771434610588575,-0.39337484808546996,-0.8219392148699428,-0.24859218029909277,-0.09406926341554768,-1.286930377276066,-0.5172721640611787,2.2759607186817092
66,-0.8380181558602185,-0.90071569757087,-0.7430413797169988,-0.7903926765156349,0.968062670371064,1.0817965292788234,0.7666819268878691,-0.5172721640611787,-0.4335163273679446
57,-0.8380181558602185,-0.771434610588575,-0.39337484808546996,-0.7635196993990024,0.2446462726752952,1.0817965292788234,-1.286930377276066,-0.5172721640611787,2.2759607186817092
79,-0.8380181558602185,-0.909334436703023,-0.9178746455327632,-1.2928005095657222,-0.8404783238683586,1.0817965292788234,-1.286930377276066,1.9074411049755962,-0.4335163273679446
85,-0.8380181558602185,-0.693865958399198,-0.590062272128205,-0.6268180331970019,0.4090590903334245,1.0817965292788234,0.7666819268878691,-0.5172721640611787,-0.4335163273679446
84,-0.8380181558602185,-0.9179531758351761,-0.9615829619867043,-0.8675064369372762,1.0667103609659419,1.0817965292788234,-1.286930377276066,1.9074411049755962,-0.4335163273679446
14,-0.8380181558602185,-0.771434610588575,-0.39337484808546996,-0.6536910103136345,0.08023345501716588,-1.2699350561099187,-1.286930377276066,-0.5172721640611787,2.2759607186817092
89,-0.8380181558602185,-0.823147045381493,-0.5026456392203227,-0.5859243723673436,-0.08417936264096346,1.0817965292788234,-1.286930377276066,1.9074411049755962,-0.4335163273679446
19,-0.8380181558602185,-0.909334436703023,-1.4642286012070271,-1.2811166064715342,1.8887744492565886,-1.2699350561099187,-1.286930377276066,1.9074411049755962,-0.4335163273679446
29,-0.8380181558602185,-0.909334436703023,-0.5463539556742638,-0.9364414651929859,-0.08417936264096346,-0.09406926341554768,-1.286930377276066,-0.5172721640611787,2.2759607186817092
49,-0.8380181558602185,-0.693865958399198,-0.590062272128205,-0.8312863373452932,-0.24859218029909277,-0.09406926341554768,0.7666819268878691,-0.5172721640611787,-0.4335163273679446
97,-0.8380181558602185,-0.5818223496812088,-0.6337705885821461,-0.7436570641388827,-1.0377737050581137,1.0817965292788234,0.7666819268878691,-0.5172721640611787,-0.4335163273679446
98,-0.8380181558602185,-0.711103436663504,-0.7430413797169988,-0.3580882620306762,1.2640057421556976,1.0817965292788234,0.7666819268878691,-0.5172721640611787,-0.4335163273679446
69,-0.8380181558602185,-0.840384523645799,-0.8304580126248811,-0.8394650695112249,-0.1170619261725892,1.0817965292788234,0.7666819268878691,-0.5172721640611787,-0.4335163273679446
20,-0.8380181558602185,-0.797290827985034,-0.5682081139012344,-0.3031739174879922,0.9022975433078125,-1.2699350561099187,-1.286930377276066,1.9074411049755962,-0.4335163273679446
94,-0.8380181558602185,-0.5387286540204438,-0.4589373227663816,-0.07767458777016235,0.5405893444599276,1.0817965292788234,0.7666819268878691,-0.5172721640611787,-0.4335163273679446
72,-0.8380181558602185,-0.7024846975313509,-0.3278123734045583,0.015796636983342258,-0.08417936264096346,1.0817965292788234,-1.286930377276066,1.9074411049755962,-0.4335163273679446
77,-0.8380181558602185,-0.754197132324269,-0.39337484808546996,-0.27746933068077845,0.08023345501716588,1.0817965292788234,-1.286930377276066,-0.5172721640611787,2.2759607186817092
